1.700000000000000000e+01,1.493350955252826751e+01
1.700000000000000000e+01,1.667073481491593867e+01
1.700000000000000000e+01,1.931511462897671194e+01
1.700000000000000000e+01,2.004579467054103503e+01
1.700000000000000000e+01,2.451813414715760686e+01
1.700000000000000000e+01,1.829228533746303498e+01
1.700000000000000000e+01,2.546859877609040979e+01
1.700000000000000000e+01,2.373198714868353676e+01
1.800000000000000000e+01,2.191776007035890927e+01
1.800000000000000000e+01,3.021901643298706119e+01
1.800000000000000000e+01,2.769635094897939709e+01
1.800000000000000000e+01,2.890215360367298203e+01
1.800000000000000000e+01,1.498645402954761074e+01
1.800000000000000000e+01,3.331145932507267560e+01
1.800000000000000000e+01,2.959094013514836519e+01
1.800000000000000000e+01,1.772830119910114632e+01
1.800000000000000000e+01,1.764694069284404065e+01
1.800000000000000000e+01,2.058170742995418578e+01
1.800000000000000000e+01,3.122421384360871244e+01
1.800000000000000000e+01,1.924962520246772968e+01
1.800000000000000000e+01,9.943161326384785781e+00
1.800000000000000000e+01,3.843956309382889458e+01
1.900000000000000000e+01,2.872938237279930362e+01
1.900000000000000000e+01,1.621921121339987337e+01
1.900000000000000000e+01,3.471467606991679133e+01
1.900000000000000000e+01,4.117843871002068568e+01
1.900000000000000000e+01,3.961822323098745358e+01
1.900000000000000000e+01,3.078763980789422305e+01
1.900000000000000000e+01,2.269917150434842767e+01
1.900000000000000000e+01,3.475647592271820940e+01
1.900000000000000000e+01,3.340181879092706652e+01
1.900000000000000000e+01,2.727788258672676847e+01
1.900000000000000000e+01,3.536521553265917817e+01
1.900000000000000000e+01,2.980046627354182576e+01
1.900000000000000000e+01,2.718574164685470151e+01
1.900000000000000000e+01,4.029324553794751296e+01
2.000000000000000000e+01,3.996921198147407495e+01
2.000000000000000000e+01,3.958212204144066959e+01
2.000000000000000000e+01,2.949745781118314980e+01
2.000000000000000000e+01,3.294946194805734052e+01
2.000000000000000000e+01,3.628819043853912518e+01
2.000000000000000000e+01,1.949695278222358041e+01
2.000000000000000000e+01,4.398959532522937366e+01
2.000000000000000000e+01,3.061321235734692081e+01
2.000000000000000000e+01,2.333368226779381160e+01
2.000000000000000000e+01,3.607929648927988353e+01
2.000000000000000000e+01,4.309813776406954133e+01
2.000000000000000000e+01,3.248167824754398225e+01
2.000000000000000000e+01,3.518363563998437371e+01
2.000000000000000000e+01,2.564787746691427017e+01
2.000000000000000000e+01,3.386390226603694487e+01
2.100000000000000000e+01,4.187745414850866155e+01
2.100000000000000000e+01,3.740894004914308368e+01
2.100000000000000000e+01,3.739537734124859725e+01
2.100000000000000000e+01,2.100689112076587151e+01
2.100000000000000000e+01,3.612226378636822943e+01
2.100000000000000000e+01,2.658409400333263406e+01
2.100000000000000000e+01,3.220912348687720339e+01
2.100000000000000000e+01,2.030181589991007129e+01
2.100000000000000000e+01,2.921064521461727281e+01
2.100000000000000000e+01,3.162272263162012820e+01
2.100000000000000000e+01,3.194484128357627384e+01
2.100000000000000000e+01,3.474765629304708625e+01
2.100000000000000000e+01,2.881583223341900180e+01
2.100000000000000000e+01,3.745204594688016186e+01
2.100000000000000000e+01,4.493813972349350649e+01
2.200000000000000000e+01,3.815939083334491499e+01
2.200000000000000000e+01,3.522407486621674622e+01
2.200000000000000000e+01,2.477621843429187365e+01
2.200000000000000000e+01,3.548514259210411126e+01
2.200000000000000000e+01,3.251221498331496917e+01
2.200000000000000000e+01,3.550853632345149435e+01
2.200000000000000000e+01,2.175218130871153477e+01
2.200000000000000000e+01,3.187812605096948815e+01
2.200000000000000000e+01,3.980460267042433031e+01
2.200000000000000000e+01,3.275106219235929217e+01
2.200000000000000000e+01,2.968454789549368300e+01
2.200000000000000000e+01,2.931322843316941729e+01
2.200000000000000000e+01,3.846919896533188421e+01
2.200000000000000000e+01,3.150398467755538334e+01
2.200000000000000000e+01,3.281669897647927314e+01
2.300000000000000000e+01,3.538907759887088389e+01
2.300000000000000000e+01,3.117574795964003798e+01
2.300000000000000000e+01,4.246523971922503904e+01
2.300000000000000000e+01,2.831436901826792862e+01
2.300000000000000000e+01,3.473991227476018651e+01
2.300000000000000000e+01,3.309221853551749604e+01
2.300000000000000000e+01,4.115675608386030859e+01
2.300000000000000000e+01,3.236059051591333002e+01
2.300000000000000000e+01,3.984407521234611949e+01
2.300000000000000000e+01,3.464032813049706050e+01
2.300000000000000000e+01,4.264097793243141155e+01
2.300000000000000000e+01,3.405295760249098436e+01
2.300000000000000000e+01,3.224020359752353926e+01
2.300000000000000000e+01,3.213474200766614075e+01
2.300000000000000000e+01,4.462780322981088688e+01
2.400000000000000000e+01,3.371003222177061076e+01
2.400000000000000000e+01,3.942579788514451167e+01
2.400000000000000000e+01,3.001046955389634263e+01
2.400000000000000000e+01,3.727632868278183054e+01
2.400000000000000000e+01,4.088080659292077712e+01
2.400000000000000000e+01,4.016617702141903123e+01
2.400000000000000000e+01,2.687357904843149470e+01
2.400000000000000000e+01,3.087920368440197194e+01
2.400000000000000000e+01,3.694618188092936606e+01
2.400000000000000000e+01,3.736353264273396491e+01
2.400000000000000000e+01,3.305177228963143676e+01
2.400000000000000000e+01,4.013418193123533939e+01
2.400000000000000000e+01,3.515097810425623237e+01
2.400000000000000000e+01,4.230273310120946917e+01
2.400000000000000000e+01,3.983683869162123870e+01
2.500000000000000000e+01,3.501250520673075783e+01
2.500000000000000000e+01,3.944232195262070917e+01
2.500000000000000000e+01,3.967686394266511485e+01
2.500000000000000000e+01,3.367587352951192514e+01
2.500000000000000000e+01,3.290739318782078726e+01
2.500000000000000000e+01,3.429175251422462622e+01
2.500000000000000000e+01,3.421927600924456669e+01
2.500000000000000000e+01,3.462566216930102314e+01
2.500000000000000000e+01,3.869756617151703892e+01
2.500000000000000000e+01,3.542593613144042308e+01
2.500000000000000000e+01,3.811355082863953214e+01
2.500000000000000000e+01,3.553046853251782267e+01
2.500000000000000000e+01,3.146348198080526615e+01
2.500000000000000000e+01,2.860633683625662727e+01
2.500000000000000000e+01,3.437226103065010108e+01
2.600000000000000000e+01,3.699114921991580474e+01
2.600000000000000000e+01,3.152455940914504140e+01
2.600000000000000000e+01,3.446493102112519580e+01
2.600000000000000000e+01,4.145259936945502943e+01
2.600000000000000000e+01,3.278788325599852982e+01
2.600000000000000000e+01,3.192771989026067203e+01
2.600000000000000000e+01,3.303137973305195629e+01
2.600000000000000000e+01,3.233345524941062621e+01
2.600000000000000000e+01,3.499660161712483841e+01
2.600000000000000000e+01,3.674325299436821268e+01
2.600000000000000000e+01,3.658438572150915036e+01
2.600000000000000000e+01,3.133028711620168849e+01
2.600000000000000000e+01,3.376456932358967578e+01
2.600000000000000000e+01,4.193703220724290048e+01
2.600000000000000000e+01,3.301964347804177180e+01
2.700000000000000000e+01,3.910797020845158301e+01
2.700000000000000000e+01,3.462221831291115137e+01
2.700000000000000000e+01,3.150083366624786407e+01
2.700000000000000000e+01,3.569704132010520681e+01
2.700000000000000000e+01,4.011702874220402038e+01
2.700000000000000000e+01,3.640217547760450145e+01
2.700000000000000000e+01,3.351300858160903573e+01
2.700000000000000000e+01,2.971720390404045986e+01
2.700000000000000000e+01,3.756208878638253168e+01
2.700000000000000000e+01,3.755591735142805021e+01
2.700000000000000000e+01,3.658910839459298359e+01
2.700000000000000000e+01,3.392265634838982891e+01
2.700000000000000000e+01,3.870112119997284594e+01
2.700000000000000000e+01,3.433111906480947084e+01
2.700000000000000000e+01,3.483062791774604250e+01
2.800000000000000000e+01,4.692540714977256755e+01
2.800000000000000000e+01,3.854807132050273566e+01
2.800000000000000000e+01,3.616889265661297514e+01
2.800000000000000000e+01,3.489146408378700670e+01
2.800000000000000000e+01,3.790411904422054334e+01
2.800000000000000000e+01,3.449626284777809104e+01
2.800000000000000000e+01,3.516634757342946216e+01
2.800000000000000000e+01,3.343537722634013676e+01
2.800000000000000000e+01,3.323552167601911123e+01
2.800000000000000000e+01,3.661814189293735211e+01
2.800000000000000000e+01,3.635810898188061913e+01
2.800000000000000000e+01,4.014304841997788031e+01
2.800000000000000000e+01,3.382365349623717776e+01
2.800000000000000000e+01,3.509851755594822720e+01
2.800000000000000000e+01,3.814751165202642369e+01
2.900000000000000000e+01,3.625217143082672777e+01
2.900000000000000000e+01,4.023640889708660495e+01
2.900000000000000000e+01,3.712624932436575875e+01
2.900000000000000000e+01,3.786669086858591982e+01
2.900000000000000000e+01,3.516709146076428993e+01
2.900000000000000000e+01,3.586014308855813937e+01
2.900000000000000000e+01,3.701980945330925721e+01
2.900000000000000000e+01,3.321060413143043633e+01
2.900000000000000000e+01,3.560756791208326177e+01
2.900000000000000000e+01,3.704357492535264385e+01
2.900000000000000000e+01,3.715924057879548315e+01
2.900000000000000000e+01,3.584928943928039757e+01
2.900000000000000000e+01,3.506151051226604665e+01
2.900000000000000000e+01,3.424059437664836736e+01
2.900000000000000000e+01,3.722535058755705251e+01
3.000000000000000000e+01,3.334721223239680654e+01
3.000000000000000000e+01,3.501089791900881210e+01
3.000000000000000000e+01,3.976249853051087513e+01
3.000000000000000000e+01,3.115850820871540705e+01
3.000000000000000000e+01,3.790549782895206476e+01
3.000000000000000000e+01,3.554651373035250828e+01
3.000000000000000000e+01,3.637425576308145025e+01
3.000000000000000000e+01,4.005532826791367285e+01
3.000000000000000000e+01,3.526886076809422832e+01
3.000000000000000000e+01,3.404339329643073597e+01
3.000000000000000000e+01,3.699667766632749277e+01
3.000000000000000000e+01,3.244183400709725618e+01
3.000000000000000000e+01,4.064583107547985463e+01
3.000000000000000000e+01,3.612463319153953734e+01
3.000000000000000000e+01,3.609756521813090302e+01
3.100000000000000000e+01,4.350590730327074596e+01
3.100000000000000000e+01,3.644268030302455230e+01
3.100000000000000000e+01,3.386631350598400303e+01
3.100000000000000000e+01,3.609823632733131404e+01
3.100000000000000000e+01,3.472558416273631110e+01
3.100000000000000000e+01,3.700522192012279987e+01
3.100000000000000000e+01,3.447417692684157231e+01
3.100000000000000000e+01,3.748904375002559419e+01
3.100000000000000000e+01,3.521196953167061139e+01
3.100000000000000000e+01,3.291891731260540865e+01
3.100000000000000000e+01,3.539661165847862634e+01
3.100000000000000000e+01,3.455783249332031914e+01
3.100000000000000000e+01,3.103335636973512379e+01
3.100000000000000000e+01,3.459244886546441222e+01
3.100000000000000000e+01,3.297851626968169114e+01
3.200000000000000000e+01,3.574147435242042548e+01
3.200000000000000000e+01,4.057223371277562052e+01
3.200000000000000000e+01,3.461996090740513665e+01
3.200000000000000000e+01,4.215725888059360926e+01
3.200000000000000000e+01,3.914180571146332710e+01
3.200000000000000000e+01,3.062035239168213252e+01
3.200000000000000000e+01,3.206667034141440098e+01
3.200000000000000000e+01,3.545343001757893120e+01
3.200000000000000000e+01,3.623879879104568857e+01
3.200000000000000000e+01,4.181655176768676796e+01
3.200000000000000000e+01,3.627660858791790588e+01
3.200000000000000000e+01,3.371789446817921743e+01
3.200000000000000000e+01,3.541225122324909336e+01
3.200000000000000000e+01,3.774540508566014552e+01
3.200000000000000000e+01,3.592167095585082137e+01
3.300000000000000000e+01,3.800107549942725882e+01
3.300000000000000000e+01,3.314197541285787452e+01
3.300000000000000000e+01,3.674050071248797877e+01
3.300000000000000000e+01,2.891208362626929329e+01
3.300000000000000000e+01,2.997875273674846497e+01
3.300000000000000000e+01,3.143441902781230368e+01
3.300000000000000000e+01,3.664528276239845184e+01
3.300000000000000000e+01,3.707551182941554657e+01
3.300000000000000000e+01,3.532409449833377835e+01
3.300000000000000000e+01,3.392027396394275485e+01
3.300000000000000000e+01,3.513782092766461318e+01
3.300000000000000000e+01,3.698252943938329906e+01
3.300000000000000000e+01,3.559998393191862931e+01
3.300000000000000000e+01,3.356484922031776108e+01
3.300000000000000000e+01,3.660954523681226647e+01
3.400000000000000000e+01,3.802667058777254994e+01
3.400000000000000000e+01,4.270804134086286297e+01
3.400000000000000000e+01,3.345608857354982035e+01
3.400000000000000000e+01,3.004951239289128750e+01
3.400000000000000000e+01,3.802365166577678224e+01
3.400000000000000000e+01,3.813665540310349655e+01
3.400000000000000000e+01,3.497340792256894559e+01
3.400000000000000000e+01,3.287872052017084457e+01
3.400000000000000000e+01,3.652887200242726351e+01
3.400000000000000000e+01,3.770148202084394740e+01
3.400000000000000000e+01,3.113085448078777162e+01
3.400000000000000000e+01,3.340574038771274701e+01
3.400000000000000000e+01,3.354877174156116126e+01
3.400000000000000000e+01,3.080252618255687125e+01
3.500000000000000000e+01,3.053382699236562559e+01
3.500000000000000000e+01,3.839844905560291721e+01
3.500000000000000000e+01,2.863444582321152154e+01
3.500000000000000000e+01,3.606747381421762100e+01
3.500000000000000000e+01,3.319167508434335900e+01
3.500000000000000000e+01,2.746328687522823131e+01
3.500000000000000000e+01,3.298841837948815225e+01
3.500000000000000000e+01,3.330646660425775707e+01
3.500000000000000000e+01,2.628799457459886568e+01
3.500000000000000000e+01,3.044678973462849925e+01
3.500000000000000000e+01,3.198242559447031041e+01
3.500000000000000000e+01,3.876086613139651149e+01
3.500000000000000000e+01,2.830779569115221506e+01
3.500000000000000000e+01,3.905390131472499604e+01
3.600000000000000000e+01,3.037562687876692280e+01
3.600000000000000000e+01,3.772662990407719974e+01
3.600000000000000000e+01,3.165189251521768199e+01
3.600000000000000000e+01,3.101870658689719917e+01
3.600000000000000000e+01,3.328258724720407713e+01
3.600000000000000000e+01,3.009011703718876163e+01
3.600000000000000000e+01,3.148979805842284918e+01
3.600000000000000000e+01,2.569932917874311329e+01
3.600000000000000000e+01,3.280510413608019604e+01
3.600000000000000000e+01,3.478955308902848742e+01
3.600000000000000000e+01,3.235242986125026476e+01
3.600000000000000000e+01,3.373491719037625813e+01
3.600000000000000000e+01,3.139508317867857912e+01
3.600000000000000000e+01,3.314086704589673360e+01
3.700000000000000000e+01,3.043572861919064820e+01
3.700000000000000000e+01,3.330314510589006716e+01
3.700000000000000000e+01,3.434373737301955742e+01
3.700000000000000000e+01,2.896661875589174429e+01
3.700000000000000000e+01,3.312427448786012718e+01
3.700000000000000000e+01,3.606989993152824070e+01
3.700000000000000000e+01,3.402534006410915879e+01
3.700000000000000000e+01,3.224632796349909825e+01
3.700000000000000000e+01,2.773179434674057120e+01
3.700000000000000000e+01,2.906581141508425148e+01
3.700000000000000000e+01,3.442393580152370447e+01
3.700000000000000000e+01,3.227433433287001208e+01
3.700000000000000000e+01,3.610433499964769766e+01
3.700000000000000000e+01,2.962765089641237637e+01
3.800000000000000000e+01,3.185191428078853448e+01
3.800000000000000000e+01,2.906312981234255588e+01
3.800000000000000000e+01,2.716796403940166016e+01
3.800000000000000000e+01,3.269529969594645991e+01
3.800000000000000000e+01,2.627109541796205505e+01
3.800000000000000000e+01,3.097107481971147180e+01
3.800000000000000000e+01,4.086950531906448703e+01
3.800000000000000000e+01,2.926115159460697512e+01
3.800000000000000000e+01,3.351695147147356835e+01
3.800000000000000000e+01,2.922190633872162024e+01
3.800000000000000000e+01,3.213640893888351258e+01
3.800000000000000000e+01,3.064527397412149767e+01
3.800000000000000000e+01,2.970302340814305708e+01
3.800000000000000000e+01,3.047312271211786694e+01
3.900000000000000000e+01,3.090949784912460885e+01
3.900000000000000000e+01,3.676809274375819570e+01
3.900000000000000000e+01,2.803858204019654821e+01
3.900000000000000000e+01,3.045921359598748168e+01
3.900000000000000000e+01,2.880011862248037602e+01
3.900000000000000000e+01,2.851743551604786830e+01
3.900000000000000000e+01,2.865889972505043559e+01
3.900000000000000000e+01,3.417366681592462641e+01
3.900000000000000000e+01,2.323830220758643605e+01
3.900000000000000000e+01,3.194565537920398057e+01
3.900000000000000000e+01,2.898700946271120671e+01
3.900000000000000000e+01,2.963545932520839798e+01
3.900000000000000000e+01,3.442652100037387441e+01
3.900000000000000000e+01,3.593361562464448866e+01
4.000000000000000000e+01,3.193319093812320730e+01
4.000000000000000000e+01,2.897399113290649098e+01
4.000000000000000000e+01,3.069732033778282343e+01
4.000000000000000000e+01,3.419674872860359471e+01
4.000000000000000000e+01,3.024640233016622304e+01
4.000000000000000000e+01,3.549192926759225486e+01
4.000000000000000000e+01,2.712170428237290665e+01
4.000000000000000000e+01,2.968620247166574444e+01
4.000000000000000000e+01,2.975379990161665944e+01
4.000000000000000000e+01,3.209783465878530251e+01
4.000000000000000000e+01,2.692324533516872975e+01
4.000000000000000000e+01,2.843794579371882136e+01
4.000000000000000000e+01,3.364020633024854590e+01
4.000000000000000000e+01,2.705614494600578013e+01
4.100000000000000000e+01,3.224582617831931941e+01
4.100000000000000000e+01,3.466370960043467875e+01
4.100000000000000000e+01,3.247962114981403658e+01
4.100000000000000000e+01,3.333805779703319416e+01
4.100000000000000000e+01,3.624332643541027466e+01
4.100000000000000000e+01,3.324612875927267197e+01
4.100000000000000000e+01,3.350097420793618852e+01
4.100000000000000000e+01,3.320487869863252683e+01
4.100000000000000000e+01,2.408396042372248402e+01
4.100000000000000000e+01,3.759860335071563497e+01
4.100000000000000000e+01,2.711983417057512469e+01
4.100000000000000000e+01,2.996813478748158843e+01
4.100000000000000000e+01,3.273601814672951349e+01
4.200000000000000000e+01,3.149494360374827195e+01
4.200000000000000000e+01,3.171952979388771965e+01
4.200000000000000000e+01,3.130448554024796692e+01
4.200000000000000000e+01,3.059123655886511628e+01
4.200000000000000000e+01,2.966265828618122669e+01
4.200000000000000000e+01,3.898268566795931633e+01
4.200000000000000000e+01,3.136102947561794707e+01
4.200000000000000000e+01,2.919985383022967085e+01
4.200000000000000000e+01,3.047820085368823229e+01
4.200000000000000000e+01,2.608341925919285487e+01
4.200000000000000000e+01,2.833558115697855229e+01
4.200000000000000000e+01,3.052808176920589389e+01
4.200000000000000000e+01,2.991340082556238045e+01
4.300000000000000000e+01,3.152313183290226561e+01
4.300000000000000000e+01,2.705240476371821501e+01
4.300000000000000000e+01,3.397677941648299083e+01
4.300000000000000000e+01,3.524825458447011073e+01
4.300000000000000000e+01,3.230781039632169893e+01
4.300000000000000000e+01,3.316917735544855361e+01
4.300000000000000000e+01,3.467150671527695494e+01
4.300000000000000000e+01,2.984376300540122884e+01
4.300000000000000000e+01,3.617950790589577537e+01
4.300000000000000000e+01,3.953837023118524741e+01
4.300000000000000000e+01,3.137064525693153882e+01
4.300000000000000000e+01,2.814616803153177926e+01
4.300000000000000000e+01,3.047036325473085583e+01
4.300000000000000000e+01,3.168590838230856122e+01
4.400000000000000000e+01,2.879079175391329315e+01
4.400000000000000000e+01,3.543445214473653238e+01
4.400000000000000000e+01,3.800217028783170292e+01
4.400000000000000000e+01,3.403173821761554763e+01
4.400000000000000000e+01,3.235011821694641299e+01
4.400000000000000000e+01,3.595784710103597348e+01
4.400000000000000000e+01,3.036232576305265241e+01
4.400000000000000000e+01,2.982773754767101337e+01
4.400000000000000000e+01,3.406194848824603127e+01
4.400000000000000000e+01,3.452386288430628980e+01
4.400000000000000000e+01,3.052139660176397129e+01
4.400000000000000000e+01,4.225600163358303263e+01
4.400000000000000000e+01,2.953218385890837538e+01
4.400000000000000000e+01,3.123608423067535966e+01
4.500000000000000000e+01,3.435585610296159587e+01
4.500000000000000000e+01,3.135771010694057281e+01
4.500000000000000000e+01,2.937413710499847497e+01
4.500000000000000000e+01,2.466030920145178840e+01
4.500000000000000000e+01,2.756682081748871838e+01
4.500000000000000000e+01,2.665339550784715072e+01
4.500000000000000000e+01,3.329480430145585501e+01
4.500000000000000000e+01,4.282957258700375291e+01
4.500000000000000000e+01,2.848101406956983794e+01
4.500000000000000000e+01,3.526832974445306945e+01
4.500000000000000000e+01,3.763857631657113245e+01
4.500000000000000000e+01,3.067236844538692253e+01
4.500000000000000000e+01,3.646649248817126221e+01
4.500000000000000000e+01,2.999753041229121564e+01
4.600000000000000000e+01,2.908893302894054500e+01
4.600000000000000000e+01,3.415836118664491039e+01
4.600000000000000000e+01,3.799987863952581790e+01
4.600000000000000000e+01,3.666070548212387337e+01
4.600000000000000000e+01,2.856140962507282310e+01
4.600000000000000000e+01,2.829026238326747489e+01
4.600000000000000000e+01,2.554593121163762959e+01
4.600000000000000000e+01,3.513577630615129976e+01
4.600000000000000000e+01,2.925005032874247846e+01
4.600000000000000000e+01,4.593808970131311753e+01
4.600000000000000000e+01,3.388535739003795300e+01
4.600000000000000000e+01,2.704516220282859251e+01
4.600000000000000000e+01,3.477255220046246365e+01
4.600000000000000000e+01,3.752171726494248816e+01
4.700000000000000000e+01,3.582539261402209263e+01
4.700000000000000000e+01,4.496559707551735841e+01
4.700000000000000000e+01,4.299263757699230837e+01
4.700000000000000000e+01,3.414556187272130927e+01
4.700000000000000000e+01,3.918570840992057924e+01
4.700000000000000000e+01,3.525007055999628847e+01
4.700000000000000000e+01,3.994077786679977748e+01
4.700000000000000000e+01,4.383875362989316926e+01
4.700000000000000000e+01,2.755179227302412670e+01
4.700000000000000000e+01,3.684694041192128111e+01
4.700000000000000000e+01,3.910973926805999668e+01
4.700000000000000000e+01,4.179571679922226224e+01
4.700000000000000000e+01,2.434311415209058538e+01
4.700000000000000000e+01,4.586546563204584004e+01
4.800000000000000000e+01,3.724847028570759022e+01
4.800000000000000000e+01,3.057505582756884266e+01
4.800000000000000000e+01,3.176194713718166440e+01
4.800000000000000000e+01,4.634215885303910198e+01
4.800000000000000000e+01,3.436871700941290442e+01
4.800000000000000000e+01,3.240164857034139345e+01
4.800000000000000000e+01,3.994654022617428524e+01
4.800000000000000000e+01,2.713939379365004001e+01
4.800000000000000000e+01,4.162531200536272991e+01
4.800000000000000000e+01,4.444036148357992033e+01
4.800000000000000000e+01,4.051524261585312559e+01
4.800000000000000000e+01,3.379725758563133553e+01
4.800000000000000000e+01,3.427810233903717574e+01
4.800000000000000000e+01,4.535879589952418200e+01
4.900000000000000000e+01,3.040874689844206813e+01
4.900000000000000000e+01,4.202577544364833528e+01
4.900000000000000000e+01,4.867484832134137207e+01
4.900000000000000000e+01,4.380552481037732804e+01
4.900000000000000000e+01,3.427116412963982839e+01
4.900000000000000000e+01,2.802493634572820724e+01
4.900000000000000000e+01,4.340108646932755221e+01
4.900000000000000000e+01,3.475935627853803567e+01
4.900000000000000000e+01,4.164857805651072908e+01
4.900000000000000000e+01,3.371081649360748855e+01
4.900000000000000000e+01,2.994863465024383231e+01
4.900000000000000000e+01,3.750167580335676121e+01
4.900000000000000000e+01,3.733886521949261805e+01
4.900000000000000000e+01,3.328025979233910192e+01
5.000000000000000000e+01,2.905998323711386178e+01
5.000000000000000000e+01,3.334709981937963619e+01
5.000000000000000000e+01,2.922393113581925661e+01
5.000000000000000000e+01,2.820662122202221056e+01
5.000000000000000000e+01,3.570790179546605003e+01
5.000000000000000000e+01,4.473842557422941013e+01
5.000000000000000000e+01,2.847818373920893720e+01
5.000000000000000000e+01,3.891099617220246643e+01
5.000000000000000000e+01,5.668007463026718540e+01
5.000000000000000000e+01,4.176198877745002136e+01
5.000000000000000000e+01,2.957972387368420897e+01
5.000000000000000000e+01,4.188201173219168538e+01
5.000000000000000000e+01,2.660508746399603552e+01
5.000000000000000000e+01,4.776103563848781874e+01
5.000000000000000000e+01,3.527858801738877048e+01
5.100000000000000000e+01,3.992450769940324307e+01
5.100000000000000000e+01,2.118386926994791963e+01
5.100000000000000000e+01,4.389267966450608327e+01
5.100000000000000000e+01,3.266210669941759193e+01
5.100000000000000000e+01,2.597627999197993631e+01
5.100000000000000000e+01,3.340634288159894538e+01
5.100000000000000000e+01,3.007389345304683204e+01
5.100000000000000000e+01,3.699052344474521448e+01
5.100000000000000000e+01,5.382159869966119459e+01
5.100000000000000000e+01,3.366755939462100855e+01
5.100000000000000000e+01,5.759646991221977430e+01
